挂单时间,订单编号,合约代码,订单类型,报价方向,报价档位,拆单序号,挂单价格,挂单数量,报价模式,报价偏移,策略报价档数,定价使用深度,行情有效深度,基准价,买一价,卖一价,挂单时持仓
2025-03-27 21:19:13.500000+08:00,BACKTESTING.703,fu2505.SHFE,MM,sell,3,1,3222.2000000000003,1,tick,7.0,3,5,5,3220.9028300172404,3220.0,3221.0,4
2025-03-27 21:20:39+08:00,BACKTESTING.705,fu2505.SHFE,MM,buy,1,1,3218.8,1,tick,3.0,3,5,5,3219.7275261446966,3219.0,3220.0,5
2025-03-27 21:20:39+08:00,BACKTESTING.706,fu2505.SHFE,MM,buy,2,1,3218.4000000000005,1,tick,5.0,3,5,5,3219.7275261446966,3219.0,3220.0,5
2025-03-27 21:20:39+08:00,BACKTESTING.707,fu2505.SHFE,MM,buy,3,1,3218.0000000000005,1,tick,7.0,3,5,5,3219.7275261446966,3219.0,3220.0,5
2025-03-27 21:20:39+08:00,BACKTESTING.708,fu2505.SHFE,MM,sell,1,1,3220.2000000000003,1,tick,3.0,3,5,5,3219.7275261446966,3219.0,3220.0,5
2025-03-27 21:20:39+08:00,BACKTESTING.709,fu2505.SHFE,MM,sell,2,1,3220.6000000000004,1,tick,5.0,3,5,5,3219.7275261446966,3219.0,3220.0,5
2025-03-27 21:20:39+08:00,BACKTESTING.710,fu2505.SHFE,MM,sell,3,1,3221.0000000000005,1,tick,7.0,3,5,5,3219.7275261446966,3219.0,3220.0,5
2025-03-27 21:21:20.500000+08:00,BACKTESTING.713,fu2505.SHFE,MM,buy,1,1,3217.8,1,tick,3.0,3,5,5,3218.8036599389125,3218.0,3219.0,4
2025-03-27 21:21:20.500000+08:00,BACKTESTING.714,fu2505.SHFE,MM,buy,2,1,3217.6000000000004,1,tick,5.0,3,5,5,3218.8036599389125,3218.0,3219.0,4
2025-03-27 21:21:20.500000+08:00,BACKTESTING.715,fu2505.SHFE,MM,buy,3,1,3217.2000000000003,1,tick,7.0,3,5,5,3218.8036599389125,3218.0,3219.0,4
2025-03-27 21:21:20.500000+08:00,BACKTESTING.716,fu2505.SHFE,MM,sell,1,1,3219.4000000000005,1,tick,3.0,3,5,5,3218.8036599389125,3218.0,3219.0,4
2025-03-27 21:21:20.500000+08:00,BACKTESTING.717,fu2505.SHFE,MM,sell,2,1,3219.8,1,tick,5.0,3,5,5,3218.8036599389125,3218.0,3219.0,4
2025-03-27 21:21:20.500000+08:00,BACKTESTING.718,fu2505.SHFE,MM,sell,3,1,3220.2000000000003,1,tick,7.0,3,5,5,3218.8036599389125,3218.0,3219.0,4
2025-03-27 21:30:15+08:00,BACKTESTING.719,fu2505.SHFE,MM,buy,1,1,3221.2000000000003,1,tick,3.0,3,5,5,3221.994298406092,3223.0,3224.0,1
2025-03-27 21:30:15+08:00,BACKTESTING.720,fu2505.SHFE,MM,buy,2,1,3220.8,1,tick,5.0,3,5,5,3221.994298406092,3223.0,3224.0,1
2025-03-27 21:30:15+08:00,BACKTESTING.721,fu2505.SHFE,MM,buy,3,1,3220.4,1,tick,7.0,3,5,5,3221.994298406092,3223.0,3224.0,1
2025-03-27 21:30:15+08:00,BACKTESTING.722,fu2505.SHFE,MM,sell,1,1,3224.0,1,tick,3.0,3,5,5,3221.994298406092,3223.0,3224.0,1
2025-03-27 21:30:15+08:00,BACKTESTING.723,fu2505.SHFE,MM,sell,2,1,3224.0,1,tick,5.0,3,5,5,3221.994298406092,3223.0,3224.0,1
2025-03-27 21:30:15+08:00,BACKTESTING.724,fu2505.SHFE,MM,sell,3,1,3224.0,1,tick,7.0,3,5,5,3221.994298406092,3223.0,3224.0,1
2025-03-27 21:30:56.500000+08:00,BACKTESTING.725,fu2505.SHFE,MM,buy,1,1,3217.8,1,tick,3.0,3,5,5,3219.361707960549,3218.0,3219.0,4
2025-03-27 21:30:56.500000+08:00,BACKTESTING.726,fu2505.SHFE,MM,buy,2,1,3217.8,1,tick,5.0,3,5,5,3219.361707960549,3218.0,3219.0,4
2025-03-27 21:30:56.500000+08:00,BACKTESTING.727,fu2505.SHFE,MM,buy,3,1,3217.6000000000004,1,tick,7.0,3,5,5,3219.361707960549,3218.0,3219.0,4
2025-03-27 21:30:56.500000+08:00,BACKTESTING.728,fu2505.SHFE,MM,sell,1,1,3219.8,1,tick,3.0,3,5,5,3219.361707960549,3218.0,3219.0,4
2025-03-27 21:30:56.500000+08:00,BACKTESTING.729,fu2505.SHFE,MM,sell,2,1,3220.2000000000003,1,tick,5.0,3,5,5,3219.361707960549,3218.0,3219.0,4
2025-03-27 21:30:56.500000+08:00,BACKTESTING.730,fu2505.SHFE,MM,sell,3,1,3220.6000000000004,1,tick,7.0,3,5,5,3219.361707960549,3218.0,3219.0,4
2025-03-27 21:32:50+08:00,BACKTESTING.732,fu2505.SHFE,MM,buy,1,1,3216.8,1,tick,3.0,3,5,5,3217.636450533874,3217.0,3218.0,5
2025-03-27 21:32:50+08:00,BACKTESTING.733,fu2505.SHFE,MM,buy,2,1,3216.4000000000005,1,tick,5.0,3,5,5,3217.636450533874,3217.0,3218.0,5
2025-03-27 21:32:50+08:00,BACKTESTING.734,fu2505.SHFE,MM,buy,3,1,3216.0000000000005,1,tick,7.0,3,5,5,3217.636450533874,3217.0,3218.0,5
2025-03-27 21:32:50+08:00,BACKTESTING.735,fu2505.SHFE,MM,sell,1,1,3218.2000000000003,1,tick,3.0,3,5,5,3217.636450533874,3217.0,3218.0,5
2025-03-27 21:32:50+08:00,BACKTESTING.736,fu2505.SHFE,MM,sell,2,1,3218.6000000000004,1,tick,5.0,3,5,5,3217.636450533874,3217.0,3218.0,5
2025-03-27 21:32:50+08:00,BACKTESTING.737,fu2505.SHFE,MM,sell,3,1,3219.0000000000005,1,tick,7.0,3,5,5,3217.636450533874,3217.0,3218.0,5
2025-03-27 21:55:38+08:00,BACKTESTING.740,fu2505.SHFE,MM,buy,1,1,3215.6000000000004,1,tick,3.0,3,5,5,3216.4983235486843,3216.0,3217.0,4
2025-03-27 21:55:38+08:00,BACKTESTING.741,fu2505.SHFE,MM,buy,2,1,3215.2000000000003,1,tick,5.0,3,5,5,3216.4983235486843,3216.0,3217.0,4
2025-03-27 21:55:38+08:00,BACKTESTING.742,fu2505.SHFE,MM,buy,3,1,3214.8,1,tick,7.0,3,5,5,3216.4983235486843,3216.0,3217.0,4
2025-03-27 21:55:38+08:00,BACKTESTING.743,fu2505.SHFE,MM,sell,1,1,3217.0000000000005,1,tick,3.0,3,5,5,3216.4983235486843,3216.0,3217.0,4
2025-03-27 21:55:38+08:00,BACKTESTING.744,fu2505.SHFE,MM,sell,2,1,3217.4000000000005,1,tick,5.0,3,5,5,3216.4983235486843,3216.0,3217.0,4
2025-03-27 21:55:38+08:00,BACKTESTING.745,fu2505.SHFE,MM,sell,3,1,3217.8,1,tick,7.0,3,5,5,3216.4983235486843,3216.0,3217.0,4
2025-03-27 22:04:39.500000+08:00,BACKTESTING.747,fu2505.SHFE,MM,buy,1,1,3213.6000000000004,1,tick,3.0,3,5,5,3214.558316700383,3214.0,3215.0,4
2025-03-27 22:04:39.500000+08:00,BACKTESTING.748,fu2505.SHFE,MM,buy,2,1,3213.2000000000003,1,tick,5.0,3,5,5,3214.558316700383,3214.0,3215.0,4
2025-03-27 22:04:39.500000+08:00,BACKTESTING.749,fu2505.SHFE,MM,buy,3,1,3212.8,1,tick,7.0,3,5,5,3214.558316700383,3214.0,3215.0,4
2025-03-27 22:04:39.500000+08:00,BACKTESTING.750,fu2505.SHFE,MM,sell,1,1,3215.0000000000005,1,tick,3.0,3,5,5,3214.558316700383,3214.0,3215.0,4
2025-03-27 22:04:39.500000+08:00,BACKTESTING.751,fu2505.SHFE,MM,sell,2,1,3215.4000000000005,1,tick,5.0,3,5,5,3214.558316700383,3214.0,3215.0,4
2025-03-27 22:04:39.500000+08:00,BACKTESTING.752,fu2505.SHFE,MM,sell,3,1,3215.8,1,tick,7.0,3,5,5,3214.558316700383,3214.0,3215.0,4
2025-03-27 22:09:24+08:00,BACKTESTING.754,fu2505.SHFE,MM,buy,1,1,3211.6000000000004,1,tick,3.0,3,5,5,3212.52389854186,3212.0,3213.0,4
2025-03-27 22:09:24+08:00,BACKTESTING.755,fu2505.SHFE,MM,buy,2,1,3211.2000000000003,1,tick,5.0,3,5,5,3212.52389854186,3212.0,3213.0,4
2025-03-27 22:09:24+08:00,BACKTESTING.756,fu2505.SHFE,MM,buy,3,1,3210.8,1,tick,7.0,3,5,5,3212.52389854186,3212.0,3213.0,4
2025-03-27 22:09:24+08:00,BACKTESTING.757,fu2505.SHFE,MM,sell,1,1,3213.0000000000005,1,tick,3.0,3,5,5,3212.52389854186,3212.0,3213.0,4
2025-03-27 22:09:24+08:00,BACKTESTING.758,fu2505.SHFE,MM,sell,2,1,3213.4000000000005,1,tick,5.0,3,5,5,3212.52389854186,3212.0,3213.0,4
2025-03-27 22:09:24+08:00,BACKTESTING.759,fu2505.SHFE,MM,sell,3,1,3213.8,1,tick,7.0,3,5,5,3212.52389854186,3212.0,3213.0,4
2025-03-27 22:09:31+08:00,BACKTESTING.761,fu2505.SHFE,MM,buy,1,1,3210.6000000000004,1,tick,3.0,3,5,5,3211.564442639572,3211.0,3212.0,4
2025-03-27 22:09:31+08:00,BACKTESTING.762,fu2505.SHFE,MM,buy,2,1,3210.2000000000003,1,tick,5.0,3,5,5,3211.564442639572,3211.0,3212.0,4
2025-03-27 22:09:31+08:00,BACKTESTING.763,fu2505.SHFE,MM,buy,3,1,3209.8,1,tick,7.0,3,5,5,3211.564442639572,3211.0,3212.0,4
2025-03-27 22:09:31+08:00,BACKTESTING.764,fu2505.SHFE,MM,sell,1,1,3212.0000000000005,1,tick,3.0,3,5,5,3211.564442639572,3211.0,3212.0,4
2025-03-27 22:09:31+08:00,BACKTESTING.765,fu2505.SHFE,MM,sell,2,1,3212.4000000000005,1,tick,5.0,3,5,5,3211.564442639572,3211.0,3212.0,4
2025-03-27 22:09:31+08:00,BACKTESTING.766,fu2505.SHFE,MM,sell,3,1,3212.8,1,tick,7.0,3,5,5,3211.564442639572,3211.0,3212.0,4
2025-03-27 22:10:44.500000+08:00,BACKTESTING.768,fu2505.SHFE,MM,buy,1,1,3208.6000000000004,1,tick,3.0,3,5,5,3209.4616783964466,3209.0,3210.0,4
2025-03-27 22:10:44.500000+08:00,BACKTESTING.769,fu2505.SHFE,MM,buy,2,1,3208.2000000000003,1,tick,5.0,3,5,5,3209.4616783964466,3209.0,3210.0,4
2025-03-27 22:10:44.500000+08:00,BACKTESTING.770,fu2505.SHFE,MM,buy,3,1,3207.8,1,tick,7.0,3,5,5,3209.4616783964466,3209.0,3210.0,4
2025-03-27 22:10:44.500000+08:00,BACKTESTING.771,fu2505.SHFE,MM,sell,1,1,3210.0000000000005,1,tick,3.0,3,5,5,3209.4616783964466,3209.0,3210.0,4
2025-03-27 22:10:44.500000+08:00,BACKTESTING.772,fu2505.SHFE,MM,sell,2,1,3210.4000000000005,1,tick,5.0,3,5,5,3209.4616783964466,3209.0,3210.0,4
2025-03-27 22:10:44.500000+08:00,BACKTESTING.773,fu2505.SHFE,MM,sell,3,1,3210.8,1,tick,7.0,3,5,5,3209.4616783964466,3209.0,3210.0,4
2025-03-27 22:14:56+08:00,BACKTESTING.774,fu2505.SHFE,MM,buy,1,1,3212.8,1,tick,3.0,3,5,5,3213.4141683852545,3213.0,3214.0,1
2025-03-27 22:14:56+08:00,BACKTESTING.775,fu2505.SHFE,MM,buy,2,1,3212.4,1,tick,5.0,3,5,5,3213.4141683852545,3213.0,3214.0,1
2025-03-27 22:14:56+08:00,BACKTESTING.776,fu2505.SHFE,MM,buy,3,1,3212.0,1,tick,7.0,3,5,5,3213.4141683852545,3213.0,3214.0,1
2025-03-27 22:14:56+08:00,BACKTESTING.777,fu2505.SHFE,MM,sell,1,1,3214.2000000000003,1,tick,3.0,3,5,5,3213.4141683852545,3213.0,3214.0,1
2025-03-27 22:14:56+08:00,BACKTESTING.778,fu2505.SHFE,MM,sell,2,1,3214.6000000000004,1,tick,5.0,3,5,5,3213.4141683852545,3213.0,3214.0,1
2025-03-27 22:14:56+08:00,BACKTESTING.779,fu2505.SHFE,MM,sell,3,1,3215.0,1,tick,7.0,3,5,5,3213.4141683852545,3213.0,3214.0,1
2025-03-27 22:27:37.500000+08:00,BACKTESTING.780,fu2505.SHFE,MM,buy,1,1,3216.8,1,tick,3.0,3,5,5,3217.5360347627766,3218.0,3219.0,-2
2025-03-27 22:27:37.500000+08:00,BACKTESTING.781,fu2505.SHFE,MM,buy,2,1,3216.4,1,tick,5.0,3,5,5,3217.5360347627766,3218.0,3219.0,-2
2025-03-27 22:27:37.500000+08:00,BACKTESTING.782,fu2505.SHFE,MM,buy,3,1,3216.0,1,tick,7.0,3,5,5,3217.5360347627766,3218.0,3219.0,-2
2025-03-27 22:27:37.500000+08:00,BACKTESTING.783,fu2505.SHFE,MM,sell,1,1,3219.0,1,tick,3.0,3,5,5,3217.5360347627766,3218.0,3219.0,-2
2025-03-27 22:27:37.500000+08:00,BACKTESTING.784,fu2505.SHFE,MM,sell,2,1,3219.0,1,tick,5.0,3,5,5,3217.5360347627766,3218.0,3219.0,-2
2025-03-27 22:27:37.500000+08:00,BACKTESTING.785,fu2505.SHFE,MM,sell,3,1,3219.0,1,tick,7.0,3,5,5,3217.5360347627766,3218.0,3219.0,-2
2025-03-27 22:29:02+08:00,BACKTESTING.786,fu2505.SHFE,MM,buy,1,1,3220.8,1,tick,3.0,3,5,5,3221.3179124908665,3222.0,3223.0,-5
2025-03-27 22:29:02+08:00,BACKTESTING.787,fu2505.SHFE,MM,buy,2,1,3220.4,1,tick,5.0,3,5,5,3221.3179124908665,3222.0,3223.0,-5
2025-03-27 22:29:02+08:00,BACKTESTING.788,fu2505.SHFE,MM,buy,3,1,3220.0,1,tick,7.0,3,5,5,3221.3179124908665,3222.0,3223.0,-5
2025-03-27 22:29:02+08:00,BACKTESTING.789,fu2505.SHFE,MM,sell,1,1,3223.2,1,tick,3.0,3,5,5,3221.3179124908665,3222.0,3223.0,-5
2025-03-27 22:29:02+08:00,BACKTESTING.790,fu2505.SHFE,MM,sell,2,1,3223.2,1,tick,5.0,3,5,5,3221.3179124908665,3222.0,3223.0,-5
2025-03-27 22:29:02+08:00,BACKTESTING.791,fu2505.SHFE,MM,sell,3,1,3223.2,1,tick,7.0,3,5,5,3221.3179124908665,3222.0,3223.0,-5
2025-03-27 22:33:25+08:00,BACKTESTING.794,fu2505.SHFE,MM,buy,1,1,3222.8,1,tick,3.0,3,5,5,3223.3632490471673,3223.0,3224.0,-4
2025-03-27 22:33:25+08:00,BACKTESTING.795,fu2505.SHFE,MM,buy,2,1,3222.4,1,tick,5.0,3,5,5,3223.3632490471673,3223.0,3224.0,-4
2025-03-27 22:33:25+08:00,BACKTESTING.796,fu2505.SHFE,MM,buy,3,1,3222.0,1,tick,7.0,3,5,5,3223.3632490471673,3223.0,3224.0,-4
2025-03-27 22:33:25+08:00,BACKTESTING.797,fu2505.SHFE,MM,sell,1,1,3224.2,1,tick,3.0,3,5,5,3223.3632490471673,3223.0,3224.0,-4
2025-03-27 22:33:25+08:00,BACKTESTING.798,fu2505.SHFE,MM,sell,2,1,3224.6,1,tick,5.0,3,5,5,3223.3632490471673,3223.0,3224.0,-4
2025-03-27 22:33:25+08:00,BACKTESTING.799,fu2505.SHFE,MM,sell,3,1,3225.0,1,tick,7.0,3,5,5,3223.3632490471673,3223.0,3224.0,-4
2025-03-27 22:33:47.500000+08:00,BACKTESTING.801,fu2505.SHFE,MM,buy,1,1,3224.0,1,tick,3.0,3,5,5,3224.631115518894,3224.0,3225.0,-5
2025-03-27 22:33:47.500000+08:00,BACKTESTING.802,fu2505.SHFE,MM,buy,2,1,3223.8,1,tick,5.0,3,5,5,3224.631115518894,3224.0,3225.0,-5
2025-03-27 22:33:47.500000+08:00,BACKTESTING.803,fu2505.SHFE,MM,buy,3,1,3223.4,1,tick,7.0,3,5,5,3224.631115518894,3224.0,3225.0,-5
2025-03-27 22:33:47.500000+08:00,BACKTESTING.804,fu2505.SHFE,MM,sell,1,1,3225.6,1,tick,3.0,3,5,5,3224.631115518894,3224.0,3225.0,-5
2025-03-27 22:33:47.500000+08:00,BACKTESTING.805,fu2505.SHFE,MM,sell,2,1,3226.0,1,tick,5.0,3,5,5,3224.631115518894,3224.0,3225.0,-5
2025-03-27 22:33:47.500000+08:00,BACKTESTING.806,fu2505.SHFE,MM,sell,3,1,3226.4,1,tick,7.0,3,5,5,3224.631115518894,3224.0,3225.0,-5
2025-03-27 22:38:07.500000+08:00,BACKTESTING.808,fu2505.SHFE,MM,buy,1,1,3225.0,1,tick,3.0,3,5,5,3225.5673907890523,3225.0,3226.0,-5
2025-03-27 22:38:07.500000+08:00,BACKTESTING.809,fu2505.SHFE,MM,buy,2,1,3224.6,1,tick,5.0,3,5,5,3225.5673907890523,3225.0,3226.0,-5
2025-03-27 22:38:07.500000+08:00,BACKTESTING.810,fu2505.SHFE,MM,buy,3,1,3224.2,1,tick,7.0,3,5,5,3225.5673907890523,3225.0,3226.0,-5
2025-03-27 22:38:07.500000+08:00,BACKTESTING.811,fu2505.SHFE,MM,sell,1,1,3226.4,1,tick,3.0,3,5,5,3225.5673907890523,3225.0,3226.0,-5
2025-03-27 22:38:07.500000+08:00,BACKTESTING.812,fu2505.SHFE,MM,sell,2,1,3226.8,1,tick,5.0,3,5,5,3225.5673907890523,3225.0,3226.0,-5
2025-03-27 22:38:07.500000+08:00,BACKTESTING.813,fu2505.SHFE,MM,sell,3,1,3227.2,1,tick,7.0,3,5,5,3225.5673907890523,3225.0,3226.0,-5
2025-03-27 22:38:36.500000+08:00,BACKTESTING.815,fu2505.SHFE,MM,buy,1,1,3226.0,1,tick,3.0,3,5,5,3226.6045333619118,3226.0,3227.0,-5
2025-03-27 22:38:36.500000+08:00,BACKTESTING.816,fu2505.SHFE,MM,buy,2,1,3225.8,1,tick,5.0,3,5,5,3226.6045333619118,3226.0,3227.0,-5
2025-03-27 22:38:36.500000+08:00,BACKTESTING.817,fu2505.SHFE,MM,buy,3,1,3225.4,1,tick,7.0,3,5,5,3226.6045333619118,3226.0,3227.0,-5
2025-03-27 22:38:36.500000+08:00,BACKTESTING.818,fu2505.SHFE,MM,sell,1,1,3227.6,1,tick,3.0,3,5,5,3226.6045333619118,3226.0,3227.0,-5
2025-03-27 22:38:36.500000+08:00,BACKTESTING.819,fu2505.SHFE,MM,sell,2,1,3228.0,1,tick,5.0,3,5,5,3226.6045333619118,3226.0,3227.0,-5
2025-03-27 22:38:36.500000+08:00,BACKTESTING.820,fu2505.SHFE,MM,sell,3,1,3228.4,1,tick,7.0,3,5,5,3226.6045333619118,3226.0,3227.0,-5
2025-03-27 22:59:59+08:00,BACKTESTING.821,fu2505.SHFE,MM,buy,1,1,3228.4,1,tick,3.0,3,5,5,3228.9374665770692,3231.0,3232.0,-5
2025-03-27 22:59:59+08:00,BACKTESTING.822,fu2505.SHFE,MM,buy,2,1,3228.0,1,tick,5.0,3,5,5,3228.9374665770692,3231.0,3232.0,-5
2025-03-27 22:59:59+08:00,BACKTESTING.823,fu2505.SHFE,MM,buy,3,1,3227.6,1,tick,7.0,3,5,5,3228.9374665770692,3231.0,3232.0,-5
2025-03-27 22:59:59+08:00,BACKTESTING.824,fu2505.SHFE,MM,sell,1,1,3232.2,1,tick,3.0,3,5,5,3228.9374665770692,3231.0,3232.0,-5
2025-03-27 22:59:59+08:00,BACKTESTING.825,fu2505.SHFE,MM,sell,2,1,3232.2,1,tick,5.0,3,5,5,3228.9374665770692,3231.0,3232.0,-5
2025-03-27 22:59:59+08:00,BACKTESTING.826,fu2505.SHFE,MM,sell,3,1,3232.2,1,tick,7.0,3,5,5,3228.9374665770692,3231.0,3232.0,-5
2025-03-28 09:00:09.500000+08:00,BACKTESTING.827,fu2505.SHFE,MM,buy,1,1,3226.0,1,tick,3.0,3,5,5,3227.2977903149063,3226.0,3227.0,-2
2025-03-28 09:00:09.500000+08:00,BACKTESTING.828,fu2505.SHFE,MM,buy,2,1,3226.0,1,tick,5.0,3,5,5,3227.2977903149063,3226.0,3227.0,-2
2025-03-28 09:00:09.500000+08:00,BACKTESTING.829,fu2505.SHFE,MM,buy,3,1,3225.8,1,tick,7.0,3,5,5,3227.2977903149063,3226.0,3227.0,-2
2025-03-28 09:00:09.500000+08:00,BACKTESTING.830,fu2505.SHFE,MM,sell,1,1,3228.0,1,tick,3.0,3,5,5,3227.2977903149063,3226.0,3227.0,-2
2025-03-28 09:00:09.500000+08:00,BACKTESTING.831,fu2505.SHFE,MM,sell,2,1,3228.4,1,tick,5.0,3,5,5,3227.2977903149063,3226.0,3227.0,-2
2025-03-28 09:00:09.500000+08:00,BACKTESTING.832,fu2505.SHFE,MM,sell,3,1,3228.8,1,tick,7.0,3,5,5,3227.2977903149063,3226.0,3227.0,-2
2025-03-28 09:01:19.500000+08:00,BACKTESTING.833,fu2505.SHFE,MM,buy,1,1,3230.2,1,tick,3.0,3,5,5,3230.6105036536464,3231.0,3232.0,-3
2025-03-28 09:01:19.500000+08:00,BACKTESTING.834,fu2505.SHFE,MM,buy,2,1,3229.8,1,tick,5.0,3,5,5,3230.6105036536464,3231.0,3232.0,-3
2025-03-28 09:01:19.500000+08:00,BACKTESTING.835,fu2505.SHFE,MM,buy,3,1,3229.4,1,tick,7.0,3,5,5,3230.6105036536464,3231.0,3232.0,-3
2025-03-28 09:01:19.500000+08:00,BACKTESTING.836,fu2505.SHFE,MM,sell,1,1,3232.2,1,tick,3.0,3,5,5,3230.6105036536464,3231.0,3232.0,-3
2025-03-28 09:01:19.500000+08:00,BACKTESTING.837,fu2505.SHFE,MM,sell,2,1,3232.2,1,tick,5.0,3,5,5,3230.6105036536464,3231.0,3232.0,-3
2025-03-28 09:01:19.500000+08:00,BACKTESTING.838,fu2505.SHFE,MM,sell,3,1,3232.4,1,tick,7.0,3,5,5,3230.6105036536464,3231.0,3232.0,-3
2025-03-28 09:03:10+08:00,BACKTESTING.839,fu2505.SHFE,MM,buy,1,1,3226.0,1,tick,3.0,3,5,5,3227.762797591145,3226.0,3227.0,0
2025-03-28 09:03:10+08:00,BACKTESTING.840,fu2505.SHFE,MM,buy,2,1,3226.0,1,tick,5.0,3,5,5,3227.762797591145,3226.0,3227.0,0
2025-03-28 09:03:10+08:00,BACKTESTING.841,fu2505.SHFE,MM,buy,3,1,3226.0,1,tick,7.0,3,5,5,3227.762797591145,3226.0,3227.0,0
2025-03-28 09:03:10+08:00,BACKTESTING.842,fu2505.SHFE,MM,sell,1,1,3228.4,1,tick,3.0,3,5,5,3227.762797591145,3226.0,3227.0,0
2025-03-28 09:03:10+08:00,BACKTESTING.843,fu2505.SHFE,MM,sell,2,1,3228.8,1,tick,5.0,3,5,5,3227.762797591145,3226.0,3227.0,0
2025-03-28 09:03:10+08:00,BACKTESTING.844,fu2505.SHFE,MM,sell,3,1,3229.2000000000003,1,tick,7.0,3,5,5,3227.762797591145,3226.0,3227.0,0
2025-03-28 09:11:37+08:00,BACKTESTING.845,fu2505.SHFE,MM,buy,1,1,3230.2,1,tick,3.0,3,5,5,3230.606191151638,3231.0,3232.0,-3
2025-03-28 09:11:37+08:00,BACKTESTING.846,fu2505.SHFE,MM,buy,2,1,3229.8,1,tick,5.0,3,5,5,3230.606191151638,3231.0,3232.0,-3
2025-03-28 09:11:37+08:00,BACKTESTING.847,fu2505.SHFE,MM,buy,3,1,3229.4,1,tick,7.0,3,5,5,3230.606191151638,3231.0,3232.0,-3
2025-03-28 09:11:37+08:00,BACKTESTING.848,fu2505.SHFE,MM,sell,1,1,3232.2,1,tick,3.0,3,5,5,3230.606191151638,3231.0,3232.0,-3
2025-03-28 09:11:37+08:00,BACKTESTING.849,fu2505.SHFE,MM,sell,2,1,3232.2,1,tick,5.0,3,5,5,3230.606191151638,3231.0,3232.0,-3
2025-03-28 09:11:37+08:00,BACKTESTING.850,fu2505.SHFE,MM,sell,3,1,3232.4,1,tick,7.0,3,5,5,3230.606191151638,3231.0,3232.0,-3
2025-03-28 09:14:52.500000+08:00,BACKTESTING.852,fu2505.SHFE,MM,buy,1,1,3232.0,1,tick,3.0,3,5,5,3232.4877434808936,3232.0,3233.0,-4
2025-03-28 09:14:52.500000+08:00,BACKTESTING.853,fu2505.SHFE,MM,buy,2,1,3231.6,1,tick,5.0,3,5,5,3232.4877434808936,3232.0,3233.0,-4
2025-03-28 09:14:52.500000+08:00,BACKTESTING.854,fu2505.SHFE,MM,buy,3,1,3231.2,1,tick,7.0,3,5,5,3232.4877434808936,3232.0,3233.0,-4
2025-03-28 09:14:52.500000+08:00,BACKTESTING.855,fu2505.SHFE,MM,sell,1,1,3233.4,1,tick,3.0,3,5,5,3232.4877434808936,3232.0,3233.0,-4
2025-03-28 09:14:52.500000+08:00,BACKTESTING.856,fu2505.SHFE,MM,sell,2,1,3233.8,1,tick,5.0,3,5,5,3232.4877434808936,3232.0,3233.0,-4
2025-03-28 09:14:52.500000+08:00,BACKTESTING.857,fu2505.SHFE,MM,sell,3,1,3234.2,1,tick,7.0,3,5,5,3232.4877434808936,3232.0,3233.0,-4
2025-03-28 09:15:41.500000+08:00,BACKTESTING.859,fu2505.SHFE,MM,buy,1,1,3232.6,1,tick,3.0,3,5,5,3233.185884206803,3233.0,3234.0,-4
2025-03-28 09:15:41.500000+08:00,BACKTESTING.860,fu2505.SHFE,MM,buy,2,1,3232.2,1,tick,5.0,3,5,5,3233.185884206803,3233.0,3234.0,-4
2025-03-28 09:15:41.500000+08:00,BACKTESTING.861,fu2505.SHFE,MM,buy,3,1,3231.8,1,tick,7.0,3,5,5,3233.185884206803,3233.0,3234.0,-4
2025-03-28 09:15:41.500000+08:00,BACKTESTING.862,fu2505.SHFE,MM,sell,1,1,3234.2,1,tick,3.0,3,5,5,3233.185884206803,3233.0,3234.0,-4
2025-03-28 09:15:41.500000+08:00,BACKTESTING.863,fu2505.SHFE,MM,sell,2,1,3234.4,1,tick,5.0,3,5,5,3233.185884206803,3233.0,3234.0,-4
2025-03-28 09:15:41.500000+08:00,BACKTESTING.864,fu2505.SHFE,MM,sell,3,1,3234.8,1,tick,7.0,3,5,5,3233.185884206803,3233.0,3234.0,-4
2025-03-28 09:17:20.500000+08:00,BACKTESTING.865,fu2505.SHFE,MM,buy,1,1,3228.0,1,tick,3.0,3,5,5,3229.2906400893107,3228.0,3229.0,-1
2025-03-28 09:17:20.500000+08:00,BACKTESTING.866,fu2505.SHFE,MM,buy,2,1,3228.0,1,tick,5.0,3,5,5,3229.2906400893107,3228.0,3229.0,-1
2025-03-28 09:17:20.500000+08:00,BACKTESTING.867,fu2505.SHFE,MM,buy,3,1,3227.8,1,tick,7.0,3,5,5,3229.2906400893107,3228.0,3229.0,-1
2025-03-28 09:17:20.500000+08:00,BACKTESTING.868,fu2505.SHFE,MM,sell,1,1,3230.0,1,tick,3.0,3,5,5,3229.2906400893107,3228.0,3229.0,-1
2025-03-28 09:17:20.500000+08:00,BACKTESTING.869,fu2505.SHFE,MM,sell,2,1,3230.4,1,tick,5.0,3,5,5,3229.2906400893107,3228.0,3229.0,-1
2025-03-28 09:17:20.500000+08:00,BACKTESTING.870,fu2505.SHFE,MM,sell,3,1,3230.8,1,tick,7.0,3,5,5,3229.2906400893107,3228.0,3229.0,-1
2025-03-28 09:20:55+08:00,BACKTESTING.871,fu2505.SHFE,MM,buy,1,1,3232.2000000000003,1,tick,3.0,3,5,5,3232.8476507103996,3233.0,3234.0,-1
2025-03-28 09:20:55+08:00,BACKTESTING.872,fu2505.SHFE,MM,buy,2,1,3231.8,1,tick,5.0,3,5,5,3232.8476507103996,3233.0,3234.0,-1
